initially,0.089081345,407
blocked,-0.119290992,406
dice,-0.074616889,406
incompatible,-0.599004123,405
eats,-0.470960594,405
sluggish,-0.118847104,404
expecting,-0.090894948,404
annoyed,-0.310078305,403
model,-0.065090168,403
yup,0.258914253,403
ma,-0.051037013,402
dialer,0.105367458,402
gladly,0.130798427,402
indispensable,0.595848805,402
brill,0.643988922,402
silly,-0.204797234,401
strong,0.209308881,401
sucked,-0.841866231,400
competition,0.051574329,400
saber,0.192662214,400
suite,0.066715149,399
screw,-0.320938284,398
freakin,0.062075231,398
rotation,0.088503715,398
master,0.099249789,396
popping,-0.072778652,395
reboots,-0.204640141,394
cities,-0.156819464,394
smh,-0.771875529,393
fee,-0.061224503,393
american,-0.089719697,392
breaks,-0.175856243,391
butt,0.05486554,391
speeds,0.218889977,391
boss,0.418272731,391
transparent,0.074487575,390
grate,0.354648709,390
liking,0.115279358,389
retarded,-0.653705852,388
peace,0.075825268,388
folks,0.141839423,388
clips,-0.308712785,387
french,-0.100890348,387
networks,0.073975031,386
accurately,0.055236622,385
fastest,0.118284203,385
2011,-0.12267549,384
awkward,-0.061552736,384
likely,0.05033865,384
appreciated,0.20699074,384
disappointment,-0.570840918,382
coz,0.075509582,382
decide,0.069724688,381
beast,0.535659172,381
graphic,-0.06976378,380
jrummy,0.06659082,380
buck,0.070692501,380
twist,0.15270097,380
magazine,-0.054430206,379
breeze,0.244710053,379
tts,0.073337155,378
brilliantly,0.301523915,378
grt,0.484632527,378
um,-0.396215454,377
slowly,-0.172772187,377
rely,0.062932669,377
bed,0.095420274,377
managed,0.095509667,377
willing,0.200474988,377
zone,-0.114391625,376
treat,0.257282992,376
adorable,0.29772474,375
particular,0.064269544,374
recomend,0.080451867,374
yep,0.351885122,373
excelente,0.748098793,373
sling,-0.115786294,372
groups,0.055269528,372
versatile,0.230089111,371
nowhere,-0.261296085,370
neither,-0.198259129,369
followed,-0.123129934,369
cyanogen,0.062467458,369
ideal,0.233723582,369
goood,0.514267589,369
resume,0.082210279,368
stunning,0.315427809,368
unacceptable,-0.672561877,367
german,-0.115361242,367
bummer,-0.605455066,366
dislike,-0.463425843,366
wondering,0.128202128,366
dope,0.666631264,366
50%,-0.165858297,365
juice,0.078312657,364
flixster,0.297112028,364
amazed,0.246130612,363
usability,-0.11816225,360
refuses,-0.383020446,359
attractive,0.09143487,359
messing,-0.090247273,358
2010,-0.07349671,358
40,-0.059838009,358
bro,0.183617055,358
lifesaver,0.577106695,358
hmmm,-0.183237171,357
precise,0.11347723,357
joy,0.160822141,357
choppy,-0.318928732,356
pity,-0.318064855,356
si,-0.101278358,356
helpfull,0.379519686,356
reasons,0.150577755,355
payment,-0.135795519,354
^_^,0.174558617,354
repeatedly,-0.299664224,353
phrases,-0.084048315,353
upset,-0.252392032,352
clicked,-0.061827455,352
weekly,-0.052778167,352
skips,-0.466060488,350
thrive,-0.059476817,349
buffer,-0.19370605,348
mute,0.085169794,348
aqua,0.234488585,348
batch,0.071963309,347
avg,0.130573005,347
unbelievable,0.176348944,347
sam,0.1418206,346
drops,-0.273286876,345
ends,-0.063469566,343
virtual,0.085457371,343
whatsoever,0.115784457,342
hides,0.157196485,341
5star,0.207404104,340
ain,0.078473909,339
hint,0.082727246,339
wallet,0.107034447,338
intercept,-0.110808092,337
explanation,-0.061123527,336
identify,-0.056340667,335
th,0.074434505,335
throw,0.054918187,334
wicked,0.386941503,334
assistant,-0.054036471,333
worthy,0.073103542,333
tom,0.09815669,333
realized,0.051077017,332
headset,0.070968516,332
mike,0.133949399,332
downside,0.126776175,331
huh,-0.645250393,330
dropped,-0.090453672,329
^^,0.257542538,329
draining,-0.316124988,327
scheduled,-0.095896399,327
ikke,-0.759913062,325
exciting,0.060901343,325
tha,0.080321263,325
dedicated,0.088151559,324
according,-0.082597417,323
machine,0.095271578,323
^,0.108443223,323
invaluable,0.428597651,323
tiles,-0.088589867,322
blurry,-0.302176451,321
frozen,-0.336692279,320
imdb,0.113329541,320
waist,-0.701370345,319
scientific,0.125663763,319
hd2,0.14978883,319
anyways,0.178372498,319
secret,0.072775171,318
thnx,0.320930196,318
boost,0.07961055,317
lovin,0.515664679,317
resets,-0.403952126,316
fat,-0.123848768,316
wasnt,-0.302350987,315
dj,0.077939414,315
firmware,0.132464431,315
kernels,-0.142892198,314
adverts,-0.316845832,313
lucky,0.092311852,313
valuable,0.155673495,313
weren,0.253663745,312
trail,-0.155334935,311
indicator,0.051026907,311
provider,0.074260963,311
entertainment,0.092076536,310
bueno,0.207711419,310
entertained,0.310224849,308
hilarious,0.489017765,308
optional,-0.092455761,307
pieces,-0.090408816,307
slowed,-0.661675167,306
welcome,0.21227156,306
oc,0.222976844,306
comfortable,0.065312408,305
expectations,0.120664645,304
incomplete,-0.34319582,303
seamlessly,0.119546671,303
passed,0.149859559,303
sharp,0.069396286,302
kinds,0.122219638,302
licence,-0.081922968,301
rebooted,0.10009206,301
verry,0.228613187,301
fave,0.235338694,301
john,0.072790094,300
ereader,0.101299456,300
dig,0.271159939,300
cumbersome,-0.23019921,299
collect,-0.161544259,299
sticking,-0.142669338,299
bb,0.102956555,299
lagging,-0.082254604,298
waited,-0.054881748,298
positive,0.065068289,298
probs,0.445473228,298
payed,-0.208585557,297
animated,-0.082515139,297
preferences,0.197325555,297
elsewhere,-0.171691178,295
instance,0.086125947,295
continuously,-0.301734705,293
jokes,-0.218826534,293
benefit,0.054165944,293
promises,0.133989761,293
reliably,0.183096165,293
ehh,-0.56591105,292
deletes,-0.426440214,292
brighter,-0.060287791,292
holy,0.386001703,292
advertisement,-0.4293397,290
computers,0.093638933,290
final,0.053697174,289
ride,0.077626681,289
dan,0.205722955,289
adware,-0.631568375,288
unhappy,-0.588356295,288
hated,-0.20532129,288
api,-0.07181881,288
nobody,-0.067257611,288
1000,0.064700363,288
thankyou,0.164070273,288
winner,0.243382285,288
kidding,-0.480767133,287
continually,-0.077326694,287
hundreds,0.090518238,287
church,0.107614261,287
greedy,-0.411492385,286
capable,0.057579012,286
carrier,0.147988096,286
kaspersky,0.19425224,285
spyware,-0.774470406,283
malware,-0.544536671,283
recognise,-0.051428603,283
definately,0.057761226,283
surprise,0.082940124,283
convenience,0.097722793,283
tb,0.344752934,282
airpush,-0.317360192,281
creates,-0.101509542,281
experienced,0.062004861,281
snap,0.093601828,281
iris,0.08137979,279
dear,-0.111871837,278
androids,0.107683299,278
straightforward,0.161607391,278
lousy,-0.715339925,277
sample,-0.147302627,277
surprisingly,0.186880157,277
tight,0.421394534,277
printed,0.090469525,276
sensor,0.095785706,276
seamless,0.263735183,276
phenomenal,0.432028667,276
mon,-0.207015426,275
aria,-0.149412437,275
facts,-0.146226959,275
html,-0.126690092,275
frame,-0.075792574,275
headphones,0.059797146,274
taptu,0.063932884,274
deep,0.105438941,274
occasional,0.111010587,274
advertisements,-0.442257308,273
russian,-0.092853727,273
calculate,-0.056635792,271
ny,-0.056246232,271
lover,0.058357538,271
college,0.135446314,270
timing,-0.134009415,269
increased,0.198779316,269
messes,-0.599195809,268
e-mail,-0.060600399,268
diff,0.06414601,268
serves,0.221781508,268
bull,-0.638595745,267
disappearing,-0.378717897,267
lightweight,0.124407869,267
wack,-1.255261163,266
bait,-0.341184107,266
duplicates,-0.293609002,266
merge,-0.071674567,266
sleek,0.085295397,266
reasonable,0.109230311,266
greater,0.209884778,266
exelent,0.686246811,266
functioning,-0.124626528,265
santa,0.166611853,265
blessing,0.320612012,265
dissapointed,-0.602202958,264
legit,0.482073127,264
unistall,-0.680694795,263
-_-,-0.655333811,263
res,-0.080920539,263
qwerty,0.084728504,263
add-on,0.15875756,263
allah,0.185819031,263
smb,-0.167580579,262
possibilities,0.160436193,262
darn,-0.096946395,261
gauge,0.069333121,261
lasts,0.108591512,261
backwards,-0.240043873,260
jumps,-0.226861426,260
nonsense,-0.094497344,260
bloated,-0.314365195,259
porn,-0.083464991,259
inconsistent,-0.273281573,258
wherever,0.059186399,258
unexpectedly,-0.207768368,257
quote,-0.16939072,257
dies,-0.165478977,257
lie,-0.119700276,257
v1,0.093954384,257
95,-0.355125214,256
contains,-0.139526604,256
calculations,-0.103383005,256
operate,-0.090470039,256
failing,-0.113667889,255
research,0.057609135,255
pm,0.060907012,255
truth,0.10800489,255
erased,-0.630901517,254
somebody,-0.221581197,253
answered,0.077046087,253
cleared,0.215904427,253
logic,0.105693414,252
k9,0.237611297,252
alternatives,-0.142086397,251
clue,0.06834613,251
nokia,0.07849981,251
fingertips,0.148916531,251
setcpu,0.213824123,251
unistalled,-0.758805436,249
refuse,-0.335457828,249
vision,-0.194996138,249
dvd,-0.059758703,249
batt,0.133459048,248
neon,0.06337606,247
bills,0.107132629,247
blame,0.550267813,247
badass,0.637933283,247
warp,-0.175155042,246
router,0.112038716,246
delivers,0.127707934,246
flixter,0.261138227,246
static,-0.288139182,245
ware,-0.129105701,245
charges,-0.121972938,245
international,-0.110823443,245
extended,0.23271402,245
defeats,-0.369815936,244
mixed,-0.166322637,244
sitting,-0.081715124,244
dot,-0.051997918,244
watched,0.054443313,244
shutting,-0.248540341,243
downloader,0.061798385,243
abs,0.156189258,243
bien,0.310208345,243
happier,0.482841921,243
corrected,0.133231492,242
expert,-0.120729753,241
par,-0.057128988,241
pleasure,0.060324594,241
lov,0.409272612,241
dated,-0.258843086,240
fuckin,-0.086798859,240
physics,-0.051914851,240
respect,0.089824246,240
sister,0.106239062,240
situations,0.202865037,240
hadn,0.064577348,239
girlfriend,0.168917871,239
buena,0.309288579,239
happily,0.190121473,238
wud,-0.206983674,237
recognizes,-0.143378285,237
closer,-0.055521789,237
sections,0.054935147,237
gesture,0.086824243,237
motivated,0.141297681,237
confirm,0.16743527,237
tnx,0.343967528,237
informed,0.182199845,236
re-install,0.22131789,236
commercials,-0.296224089,235
risk,-0.141054558,235
critical,0.106631632,235
sooner,0.37446551,235
repeats,-0.392728903,234
returns,-0.230257074,234
rt,-0.079884858,234
innovative,0.174445433,234
corrupted,-0.553673035,233
degrees,-0.278283502,233
achievements,0.071076846,233
sits,-0.228961774,232
backflip,-0.19002316,232
valid,-0.120217766,232
poop,-0.479909974,231
mediocre,-0.325977986,231
discover,-0.059400695,231
inspiring,0.245608369,231
flawed,-0.406543574,230
changelog,-0.383893955,229
hebrew,-0.061960404,229
avail,0.076251287,229
pronunciation,-0.108036764,228
panel,0.050664305,228
dad,0.082538967,228
boom,0.348364837,228
rent,-0.136130176,227
repeated,-0.07628838,227
cons,0.271609314,227
fuss,0.336263692,227
untill,-0.202135058,226
repetitive,-0.16869072,226
sub,-0.13517437,226
cares,0.052836633,226
prefect,0.471170664,226
faces,-0.080615317,225
sir,0.063353653,225
processes,0.093731382,225
nic,0.385394345,225
invisible,-0.141598568,224
render,-0.085168697,224
basics,-0.077087493,224
tank,0.055092937,224
hahaha,0.260286167,224
umm,-0.465466944,223
canada,-0.114118141,223
barcodes,-0.073753624,223
gestures,0.079143137,223
bricked,-0.671842852,222
registration,-0.196907167,222
i9000,-0.104704786,222
torch,0.193321722,222
subscribe,-0.149026255,221
evo4g,-0.064921096,221
bells,0.109279914,221
champ,0.369078533,221
cluttered,-0.119895036,220
frames,-0.071546243,220
situation,0.119947631,220
claim,0.146460033,220
priced,-0.080280904,219
yours,0.138409733,219
appeared,-0.15091789,218
scrollable,-0.080956393,218
steal,-0.073070511,218
beauty,0.26841329,218
acts,-0.172588411,217
output,-0.132730758,217
toddler,-0.074114776,217
authentication,-0.064063932,217
alpha,-0.05708652,217
football,0.091432104,217
abc,0.101078099,217
bagus,0.437030982,217
wrk,-0.4101948,216
dc,-0.140382357,216
praise,0.125018122,215
downgrade,-0.267629131,214
portion,-0.123878939,214
string,-0.122273793,214
stage,-0.066196661,214
dosnt,-0.847210997,213
drained,-0.642287607,213
pauses,-0.210381232,213
fell,-0.061442093,213
alternate,0.053247268,213
dolphin,0.067908005,213
elite,0.093667305,213
virtually,0.183834737,213
gem,0.197098995,213
wiped,-0.581018278,212
hanging,-0.147010038,212
commercial,-0.134186287,212
module,-0.086183443,212
anti,0.404239486,212
morse,0.054486662,211
annoyance,0.067981549,211
droids,0.204446399,211
skipping,-0.322288757,210
launched,-0.200507236,210
grow,0.086598209,210
vzw,0.134464525,210
guessing,0.206074932,210
17,0.214164041,210
eating,-0.20673318,209
funciona,-0.148228966,209
ca,-0.090581049,209
feet,-0.073456511,209
army,0.051696239,209
wheres,-0.148850514,208
robust,0.072114121,208
cooler,0.085744502,208
hook,0.134151833,208
ghz,0.177035015,208
brightest,0.249399321,208
wonders,0.335295141,208
jos,0.796501362,208
overpriced,-0.391578376,207
horribly,-0.217463494,207
doctor,0.058354038,207
script,0.114620736,207
aap,0.120661181,207
dependable,0.16001802,207
chainfire,0.17378506,207
geek,0.176748218,207
transform,-0.319387997,206
responses,-0.113590947,206
80,-0.098105197,206
webpage,-0.085148882,206
jack,0.050252614,206
session,0.109403965,206
rates,0.116466639,206
winter,0.128631072,206
disney,-0.121288712,205
importantly,0.056554255,205
smarter,0.26376469,205
james,0.293554299,205
breaker,-0.21396909,204
misses,-0.098784352,204
unzip,-0.093874013,204
blow,-0.052579256,204
31,0.278612254,204
garden,0.381873265,204
10%,-0.186137177,203
frm,-0.069452027,203
compact,0.078645495,203
duh,0.126444542,202
flashes,-0.196459429,201
north,-0.119056967,201
cheat,-0.115831104,201
mood,-0.075455565,201
cake,0.123720952,201
vault,0.146497821,201
ben,0.337281177,201
hay,0.414258539,201
readings,-0.089736294,200
terribly,-0.070937488,200
tree,-0.067284802,200
uploads,-0.060094379,200
defender,0.095281163,200
david,0.148470928,200
smile,0.155091311,200
blast,0.255746855,200
dull,-0.587059296,199
cutting,-0.142261188,199
worried,0.104447382,199
ripoff,-0.891409013,198
hungry,-0.254551627,198
falling,-0.07801634,198
companies,0.077726195,198
quits,-0.531842792,197
stayed,-0.093193115,197
ignored,-0.058149244,197
encryption,0.082038016,197
4,0.095025175,197
mother,0.128761688,197
crisp,0.141332576,197
goodness,0.165196259,197
awsum,0.61973991,197
activation,-0.071756592,196
paul,0.078063008,196
blocker,0.131203436,196
overclocked,0.232575956,196
forecloses,-0.826844209,195
unreadable,-0.506690597,195
renders,0.07693301,195
recomended,0.254947922,195
ni,-0.07016181,194
automation,0.06686976,194
limitations,0.074041368,194
stocks,0.079554204,194
solves,0.103133154,194
stress,0.114538507,194
bob,0.155661259,194
encountered,0.148666156,193
steve,0.225603185,193
lies,-0.650965709,192
lasted,-0.302836072,192
pleasant,0.13879041,192
mejor,0.483432914,192
null,-0.31759987,191
uh,-0.259719796,191
greader,-0.196568457,191
listings,-0.050115755,191
race,0.066410655,191
gf,0.276635231,191
sheet,-0.069587678,190
ad-free,0.268453892,190
spectacular,0.323045406,190
i1,-0.456295106,189
shooting,-0.098206132,189
continued,0.061088058,189
describe,0.08052993,189
express,0.133930853,189
launching,-0.160034178,188
<,-0.127842849,188
submit,-0.103194021,188
lookin,0.092200509,188
billing,-0.161507557,187
secs,-0.142806022,187
metric,-0.092954032,187
jay,0.131227474,187
excuse,0.182821358,187
invasive,-0.541720945,186
ripped,-0.283596025,186
xx,0.067037415,186
hurt,0.090622787,186
overclocking,0.149057954,186
awsm,0.677773706,186
unplayable,-0.819860458,185
validate,-0.181415793,185
5th,0.093096521,185
config,0.12035089,185
exceptional,0.415762012,185
calculation,-0.141929041,184
stylish,0.05992368,184
promptly,0.075826873,184
parents,0.100232919,184
lightning,0.149145425,184
cricket,0.197090192,184
memories,0.212285697,184
crapware,-0.826241305,183
ruin,-0.292696507,183
stolen,-0.103728059,183
scratch,0.060698864,183
selling,-0.187149813,182
headache,-0.093687552,182
tryed,-0.065483702,182
assume,0.118466709,182
ez,0.130103521,182
sg2,-0.082243584,181
dropping,-0.075658932,181
material,-0.067703287,181
xxx,0.064283385,181
accident,0.128725145,181
hound,0.328952697,181
poo,-0.770083685,180
goodbye,-0.112111546,180
hiking,0.052806833,180
occupied,0.251007668,180
brick,-0.227043824,179
blog,-0.064285216,179
xe,0.062284413,179
addon,0.070590523,179
favor,0.159857556,179
classy,0.184338005,179
coool,0.562428335,179
navigating,0.134149819,178
upper,0.145607172,178
woo,0.322818256,178
disconnects,-0.298708603,177
clumsy,-0.24559459,177
sideways,-0.171323376,177
tax,-0.068701072,177
estate,0.060067034,177
reviewers,0.232288192,177
upside,-0.078875661,176
bang,0.069824507,176
ftw,0.617991082,176
falls,-0.149340823,175
dang,-0.081124871,175
woot,0.316631439,175
gooood,0.624178494,175
wast,-0.807313613,174
inconvenient,-0.235104035,174
lookup,-0.079076853,174
restaurants,-0.063831638,174
fbreader,0.056649472,174
blown,0.148475649,174
awesomely,0.279194967,174
cnt,-0.587200461,173
ab,0.077093534,173
priority,0.195326491,173
copilot,0.239918646,173
kewl,0.364555405,173
exists,-0.121009849,172
europe,0.100484737,172
toolbar,0.115789415,172
integrates,-0.083579558,171
patterns,-0.078468205,171
instagram,0.094806301,171
firefox,0.106748342,171
human,0.129317268,171
awesum,0.618782314,171
arent,-0.215179844,170
archos,-0.068724712,170
nightmare,-0.067735758,170
talks,-0.0637736,170
patch,0.055301474,170
winning,0.05724308,170
passes,0.059225791,170
mass,0.059964741,170
familiar,0.072770901,170
coffee,0.127153524,170
frills,0.464719941,170
squares,-0.205349886,169
jumping,-0.151266348,169
acting,-0.11304613,169
nifty,0.223303535,169
necessity,0.348219373,169
priceless,0.436937055,169
prevents,-0.252633106,168
london,-0.086603584,168
themed,0.079176136,168
ho,0.119490397,168
cached,0.234157364,168
sigh,-0.294113165,167
una,-0.165519209,167
dunno,-0.076174347,167
precious,0.154612995,167
mhz,0.171058664,167
a1,0.295557418,167
morons,0.43225867,167
inappropriate,-0.622447446,166
|,-0.158148717,166
bandwidth,-0.130575666,166
louder,-0.127913482,166
located,0.06634857,166
appealing,0.085567941,166
inspiration,0.128713186,166
timely,0.134263915,166
identity,-0.5516566,165
workin,-0.148408836,165
advise,-0.08345886,165
5-star,0.079172014,165
dave,0.151444906,165
dangerous,-0.424467904,164
painful,-0.195722483,164
creepy,-0.184832168,164
inability,-0.135514621,164
birthdays,-0.080926844,164
thoroughly,0.090157424,164
tomtom,0.139577659,164
pushes,-0.300796471,163
uverse,-0.213582864,163
muito,0.116837289,163
ruins,-0.402116412,162
exits,-0.398546546,162
preloaded,-0.360371164,162
xt,-0.148722786,162
tal,-0.117724187,162
relatively,0.074915515,162
props,0.20507325,162
incorrectly,-0.312524283,161
abilities,-0.086677554,161
tuners,0.051190594,161
skyvi,0.062789966,161
lmao,0.072666339,161
mrs,0.115590711,161
scanners,0.130205442,161
intelligent,0.170885803,161
bom,0.300744289,161
ota,0.329617972,161
bra,0.347788864,161
excellence,0.646461506,161
forceclose,-0.654627987,160
definition,-0.196469524,160
recipe,-0.175538891,160
refused,-0.165257139,160
simplistic,-0.088703521,160
cm6,0.064749185,160
patient,0.098322687,160
appropriate,0.105129017,160
1ghz,0.134224445,160
foreclosing,-0.804651015,159
heaven,0.079921891,159
apn,0.177775154,159
changer,0.187374548,159
killers,0.18811637,159
keepsafe,0.433514834,159
theory,-0.287611881,158
retweets,-0.056773773,158
reccomend,0.088269714,158
kit,0.133493287,158
tops,0.204845741,158
consumes,-0.45133513,157
insufficient,-0.446877164,157
teaser,-0.051338255,157
boyfriend,0.053600022,157
za,0.054507903,157
babies,0.079237105,157
bargain,0.187738052,157
nandroid,0.218147477,157
inspirational,0.245899698,157
mast,0.64044458,157
pas,-0.322269658,156
proud,0.161595397,156
grateful,0.263294138,156
3-Feb,-0.082141061,155
in-app,0.10463219,155
aplikacija,0.233524587,155
uplifting,0.287492128,155
forcecloses,-0.814820573,154
warned,-0.189467854,154
pricing,-0.186387976,154
fu,-0.141313203,154
australia,-0.133952098,154
overlay,-0.067769707,154
concern,0.05282969,154
war,0.097205675,154
hehe,0.148242893,154
defective,-1.013258411,153
unintuitive,-0.249174528,153
aswell,-0.161418026,153
requesting,-0.107191128,153
jedi,0.095240339,153
affect,0.279483141,153
nu,-0.224119952,152
marketing,-0.079607252,152
alive,0.065857262,152
wrks,0.069597326,152
promo,0.091747896,152
donating,0.11777505,152
amusing,0.150970413,152
ummm,-0.641985589,151
advertise,-0.283221823,151
women,-0.050933442,151
context,0.096944677,151
factor,-0.154451102,150
suspicious,-0.363356905,149
$15 ,-0.187020611,149
creators,-0.16598428,149
excessive,-0.163226678,149
popups,-0.110973839,149
instruction,-0.086988364,149
ak,0.131939452,149
swiss,0.141886689,149
booo,-1.30087685,148
discounts,-0.118443244,148
efficiently,0.05005501,148
ths,0.052941143,148
calculators,0.068673938,148
blowing,0.103030248,148
$0 ,0.148232572,148
gut,0.234560664,148
sucky,-1.063230613,147
cud,-0.249365659,147
groupon,-0.195706876,147
launches,-0.103054775,147
temporarily,-0.069608559,147
mid,-0.052837647,147
nosey,0.06518852,147
voltage,0.072869877,147
fps,0.079994277,147
ot,0.084186379,147
goo,0.09183863,147
ticket,0.160709267,147
explained,0.181611464,147
stellar,0.296135724,147
wonderfull,0.545387131,147
bogus,-1.069089235,146
hasnt,-0.267198873,146
discovery,-0.06309631,146
restaurant,-0.058731068,146
op,0.059061033,146
speedy,0.09608068,146
tuned,0.111916787,146
gg,0.177506096,146
cables,0.362746249,146
mantap,0.570724129,146
80%,-0.078470231,145
virker,-0.061706215,145
reasonably,0.052488009,145
marvelous,0.393000488,145
sees,-0.137360479,144
altogether,-0.112723856,144
requirement,-0.070635094,144
comp,0.050434502,144
logical,0.054882419,144
thrilled,0.148419032,144
excellant,0.644506232,144
typical,-0.212251922,143
headlines,-0.149544568,143
attempted,-0.136661479,143
fuel,0.104355031,143
thankfully,0.118118685,143
catalog,-0.193191162,142
credentials,-0.192652777,142
giant,-0.149653595,142
blind,-0.12149092,142
messy,-0.053894805,142
travelling,0.062797644,142
skeptical,0.104529439,142
indication,0.144716673,142
hats,0.161460888,142
ilove,0.433227854,142
uninstal,-0.869032205,141
malicious,-0.593619893,141
cheats,-0.555516294,141
offering,-0.088114957,141
grace,0.124658094,141
reviewer,0.127653303,141
ubuntu,0.144031476,141
b-,0.17904189,141
tony,0.227581494,141
faulty,-0.506505502,140
redeem,-0.156927305,140
spin,-0.11528347,140
contract,-0.077575287,140
moron,0.201010994,140
rubish,-1.303461816,139
cheating,-0.286734717,139
af,-0.168803486,139
capital,-0.078175774,139
cupcake,0.097892608,139
rpg,0.102405813,139
ins,0.108076006,139
afford,0.174522854,139
faq,0.181589869,139
slowing,-0.19424685,138
reverts,-0.125762261,138
unlocks,-0.088541834,138
ongoing,-0.075060006,138
$12 ,-0.071691254,138
guns,-0.06972269,138
york,-0.068601323,138
knife,0.146974094,138
instal,-0.413922191,137
measurements,-0.200049908,137
occurred,-0.110039927,137
colored,0.069886103,137
29,0.107251674,137
raw,0.113898346,137
itt,0.123156933,137
iron,0.252426632,137
goog,0.282214346,137
rude,-0.522942373,136
unsupported,-0.339655766,136
disables,-0.318048312,136
facility,-0.150291597,136
formulas,-0.120497713,136
sneaky,-0.099140375,136
collecting,-0.072451089,136
thorough,0.060884888,136
forgetting,0.133530019,136
mem,0.138243448,136
ish,0.193142292,136
awesom,0.541122923,136
unistalling,-0.699173926,135
opposite,-0.503416916,135
rights,-0.063991113,135
congrats,0.068082643,135
friggin,0.0803006,135
replacing,0.103121242,135
depend,0.144310117,135
plugins,0.197271185,135
greatness,0.509544404,135
hacked,-0.664946612,134
redundant,-0.229474676,134
forgets,-0.139491923,134
blogs,-0.0688827,134
cup,-0.050594117,134
supersu,0.106960216,134
automate,0.145290292,134
worries,0.482539787,134
digit,-0.107535414,133
former,0.093192866,133
v3,0.102443728,133
noticeable,0.138227102,133
bam,0.224035816,133
lovee,0.377420688,133
sounded,-0.504281469,132
tracked,-0.14533133,132
hotmail,-0.054488865,132
clearer,0.050152845,132
vaulty,0.245488366,132
vital,0.26959229,132
chain,0.270786983,132
stoped,-0.54553957,131
bummed,-0.355472883,131
sticks,-0.210930893,131
productive,0.163503258,131
compares,0.590850085,131
disapointed,-0.660785758,130
lexmark,-0.634040254,130
movable,-0.400727284,130
gamer,0.050190301,130
bat,0.096859338,130
goods,0.107554613,130
truely,0.116101403,130
heaps,0.117507105,130
directories,0.149312082,130
meets,0.231521081,130
asome,0.780207748,130
expires,-0.249713748,129
west,-0.233568569,129
dozens,0.057219125,129
extend,0.113629014,129
bin,0.196432655,129
hmmmm,-0.310392063,128
sg3,-0.060193897,128
kno,0.159637859,128
adore,0.175618488,128
workaround,0.191918762,128
destroyed,-0.804870478,127
spams,-0.776641752,127
sloppy,-0.41463972,127
est,-0.072960376,127
vlingo,0.120537434,127
sandy,0.134829575,127
shite,-1.181081703,126
shit,-1.046066567,126
spamming,-0.69005504,126
bg,0.103609634,126
simultaneously,0.110511903,126
blessed,0.224771755,126
nothin,-0.358681263,125
distorted,-0.155248353,125
bypass,-0.10577554,125
vortex,-0.075992059,125
cdma,0.060616273,125
gifts,0.063925143,125
atk,0.250029042,125
swear,0.300067691,125
raj,0.323395795,125
foreclose,-0.592893673,124
hw,-0.153095536,124
echo,-0.063903271,124
wats,-0.058722622,124
wav,-0.058565394,124
attack,0.055008208,124
magnificent,0.450187953,124
pants,-0.378563131,123
releasing,-0.162315322,123
quarter,-0.121758296,123
10x,0.065260562,123
routing,0.16861708,123
horrid,-0.631187211,122
shady,-0.332277358,122
corrupt,-0.310660874,122
jeg,0.060812766,122
produce,0.12079278,122
lived,0.207409058,122
gusta,0.492257711,122
perfecto,0.626539092,122
aggravating,-0.299371332,121
404,-0.260815031,121
cube,-0.117286926,121
ga,-0.05479622,121
hitch,0.088087351,121
vacation,0.100648143,121
excellently,0.344393067,121
re-installed,0.514566243,121
nagging,-0.259920909,120
apps2sd,-0.198821223,120
obnoxious,-0.06524093,120
mantano,-0.056295229,120
pcs,0.070071937,120
habit,0.08373048,120
bacon,0.17012766,120
boooo,-1.184472607,119
crippled,-0.427908628,119
#NAME?,-0.27718796,119
responsiveness,-0.061750572,119
scripts,0.05224227,119
soul,0.087175542,119
adb,0.229193765,119
suks,-1.465823837,118
delayed,-0.174111506,118
drinks,-0.164985941,118
arcade,0.070904822,118
26,0.106525877,118
lighter,0.165523653,118
faults,0.228657717,118
hung,-0.256915802,117
denied,-0.235535172,117
circles,-0.165905372,117
noises,-0.134826597,117
pool,0.062993149,117
rob,0.076256772,117
nw,0.092974979,117
thou,0.134911227,117
hella,0.13964126,117
sehr,0.312606257,117
potentially,-0.31799876,116
bugged,-0.279915887,116
stalls,-0.253626131,116
caution,-0.225221538,116
electrify,-0.095941325,116
wood,0.054121489,116
dragging,0.160598004,116
go-to,0.218873542,116
rad,0.432782046,116
cheesy,-0.180322329,115
graphical,-0.114272659,115
$9 ,-0.061376072,115
favs,0.091121101,115
realise,0.095605379,115
invite,0.099088948,115
vpn,0.1200084,115
docked,0.128461143,115
tp,0.142973922,115
thank-you,0.168526061,115
crying,0.300426506,115
drainer,-0.635889588,114
throws,-0.428937801,114
tattoo,-0.314836266,114
disconnected,-0.224265112,114
indonesia,-0.172556701,114
damage,-0.160858585,114
nit,-0.153401966,114
pipe,-0.118448928,114
prettier,0.054183648,114
touchdown,0.121103119,114
stating,0.217920948,114
coo,0.373980345,114
unfortunate,-0.343952316,113
touchpal,-0.260356535,113
someday,-0.143436063,113
supposedly,-0.128392606,113
flaky,-0.116783511,113
opt,-0.090764945,113
prove,-0.055815186,113
law,0.088932987,113
eliminate,0.099304811,113
anonymous,-0.137792397,112
ate,-0.111097336,112
clarity,-0.064220602,112
mnt,0.079594342,112
associated,0.097131795,112
kim,0.162668106,112
april,0.176337816,112
nicht,-0.799306761,111
wastes,-0.274608622,111
wid,-0.060736409,111
gal,0.095941889,111
haptic,0.100438426,111
admin,0.111932247,111
